concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_Equity,2196,2196000000,"2,196,000,000",c-26,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-251
ifrs-full_Equity,288,288000000,"288,000,000",c-27,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-252
ifrs-full_Equity,22531,22531000000,"22,531,000,000",c-28,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-253
ifrs-full_Equity,59246,59246000000,"59,246,000,000",c-29,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-254
ifrs-full_Equity,16649,16649000000,"16,649,000,000",c-30,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-255
ifrs-full_Equity,2423,2423000000,"2,423,000,000",c-31,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-256
ifrs-full_Equity,78318,78318000000,"78,318,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-257
ifrs-full_Equity,47873,47873000000,"47,873,000,000",c-33,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-258
ifrs-full_Equity,12153,12153000000,"12,153,000,000",c-34,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-259
ifrs-full_Equity,2643,2643000000,"2,643,000,000",c-35,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-260
ifrs-full_Equity,256,256000000,"256,000,000",c-36,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-261
ifrs-full_Equity,34732,34732000000,"34,732,000,000",c-37,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-262
ifrs-full_Equity,67553,67553000000,"67,553,000,000",c-38,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-263
ifrs-full_Equity,13390,13390000000,"13,390,000,000",c-39,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-264
ifrs-full_Equity,2047,2047000000,"2,047,000,000",c-40,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-265
ifrs-full_Equity,82990,82990000000,"82,990,000,000",c-41,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2022-12-31,,,,,,f-266
ifrs-full_Equity,48013,48013000000,"48,013,000,000",c-7,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-366
ifrs-full_Equity,11323,11323000000,"11,323,000,000",c-8,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-367
ifrs-full_Equity,1920,1920000000,"1,920,000,000",c-9,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-368
ifrs-full_Equity,174,174000000,"174,000,000",c-10,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-369
ifrs-full_Equity,35339,35339000000,"35,339,000,000",c-11,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-370
ifrs-full_Equity,70283,70283000000,"70,283,000,000",c-12,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-371
ifrs-full_Equity,13566,13566000000,"13,566,000,000",c-13,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-372
ifrs-full_Equity,1644,1644000000,"1,644,000,000",c-14,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-373
ifrs-full_Equity,85493,85493000000,"85,493,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-374
ifrs-full_Equity,46871,46871000000,"46,871,000,000",c-50,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2021-12-31,,,,,,f-375
