concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_TaxExpenseOtherThanIncomeTaxExpense,1779,1779000000,"1,779,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,9,instant,,,,,,,,f-28
ifrs-full_TaxExpenseOtherThanIncomeTaxExpense,2325,2325000000,"2,325,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,9,instant,,,,,,,,f-29
ifrs-full_ProfitLossAttributableToOwnersOfParent,381,381000000,"381,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,1,instant,,,,,,,,f-60
ifrs-full_ProfitLossAttributableToOwnersOfParent,15239,15239000000,"15,239,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,1,instant,,,,,,,,f-61
ifrs-full_ProfitLossAttributableToOwnersOfParent,2487,2487000000,"2,487,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,1,instant,,,,,,,,f-62
ifrs-full_ProfitLossAttributableToNoncontrollingInterests,848,848000000,"848,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,2,instant,,,,,,,,f-63
ifrs-full_ProfitLossAttributableToNoncontrollingInterests,641,641000000,"641,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,2,instant,,,,,,,,f-64
ifrs-full_ProfitLossAttributableToNoncontrollingInterests,1130,1130000000,"1,130,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAttributableToAbstract,2,instant,,,,,,,,f-65
ifrs-full_BasicEarningsLossPerShare,2.38,0.000238,0,c-1,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-69
ifrs-full_BasicEarningsLossPerShare,87.78,0.008778,0,c-2,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-70
ifrs-full_BasicEarningsLossPerShare,13.10,0.001310,0,c-3,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-71
ifrs-full_BasicEarningsLossPerShare,0.14,0.0014,0,c-4,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-75
ifrs-full_BasicEarningsLossPerShare,5.27,0.0527,0,c-5,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-76
ifrs-full_BasicEarningsLossPerShare,0.79,0.0079,0,c-6,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-77
ifrs-full_BasicEarningsLossPerShare,2.38,0.000238,0,c-1,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-781
ifrs-full_BasicEarningsLossPerShare,87.78,0.008778,0,c-2,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-782
ifrs-full_BasicEarningsLossPerShare,13.10,0.001310,0,c-3,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-783
ifrs-full_BasicEarningsLossPerShare,0.14,0.0014,0,c-4,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-787
ifrs-full_BasicEarningsLossPerShare,5.27,0.0527,0,c-5,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-788
ifrs-full_BasicEarningsLossPerShare,0.79,0.0079,0,c-6,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,1,instant,,,,,,,,f-789
ifrs-full_DilutedEarningsLossPerShare,2.32,0.000232,0,c-1,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-72
ifrs-full_DilutedEarningsLossPerShare,85.85,0.008585,0,c-2,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-73
ifrs-full_DilutedEarningsLossPerShare,13.10,0.001310,0,c-3,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-74
ifrs-full_DilutedEarningsLossPerShare,0.14,0.0014,0,c-4,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-78
ifrs-full_DilutedEarningsLossPerShare,5.15,0.0515,0,c-5,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-79
ifrs-full_DilutedEarningsLossPerShare,0.79,0.0079,0,c-6,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-80
ifrs-full_DilutedEarningsLossPerShare,2.32,0.000232,0,c-1,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-784
ifrs-full_DilutedEarningsLossPerShare,85.85,0.008585,0,c-2,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-785
ifrs-full_DilutedEarningsLossPerShare,13.10,0.001310,0,c-3,u-2,4,0.0001,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-786
ifrs-full_DilutedEarningsLossPerShare,0.14,0.0014,0,c-4,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-790
ifrs-full_DilutedEarningsLossPerShare,5.15,0.0515,0,c-5,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-791
ifrs-full_DilutedEarningsLossPerShare,0.79,0.0079,0,c-6,u-2,2,0.01,2,ifrs-full_EarningsPerShareAbstract,2,instant,,,,,,,,f-792
