concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-49,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-355
bpplc_PaymentsOnPerpetualHybridBonds,591,591000000,"591,000,000",c-2,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-356
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-59,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-465
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-60,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-466
bpplc_PaymentsOnPerpetualHybridBonds,15,15000000,"15,000,000",c-61,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-467
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-62,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-468
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-63,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-469
bpplc_PaymentsOnPerpetualHybridBonds,15,15000000,"15,000,000",c-64,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-470
bpplc_PaymentsOnPerpetualHybridBonds,544,544000000,"544,000,000",c-65,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-471
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-66,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-472
bpplc_PaymentsOnPerpetualHybridBonds,529,529000000,"529,000,000",c-3,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-473
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-16,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-240
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-17,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-241
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-18,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-242
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-19,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-243
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,216,216000000,"216,000,000",c-20,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-244
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,216,216000000,"216,000,000",c-21,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-245
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-22,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-246
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,1034,1034000000,"1,034,000,000",c-23,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-247
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,1250,1250000000,"1,250,000,000",c-1,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-248
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-42,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-357
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-43,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-358
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-44,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-359
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-45,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-360
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,363,363000000,"363,000,000",c-46,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-361
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,363,363000000,"363,000,000",c-47,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-362
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-48,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-363
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,81,81000000,"81,000,000",c-49,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-364
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,282,282000000,"282,000,000",c-2,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-365
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-59,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-474
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-60,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-475
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-61,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-476
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-62,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-477
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,513,513000000,"513,000,000",c-63,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-478
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,513,513000000,"513,000,000",c-64,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-479
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,—,—,—,c-65,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-480
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,144,144000000,"144,000,000",c-66,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-481
bpplc_TransactionsInvolvingNonControllingInterestsNetOfTax,657,657000000,"657,000,000",c-3,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,14,instant,,,,,,,,f-482
ifrs-full_Equity,48013,48013000000,"48,013,000,000",c-7,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-141
ifrs-full_Equity,11323,11323000000,"11,323,000,000",c-8,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-142
ifrs-full_Equity,1920,1920000000,"1,920,000,000",c-9,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-143
ifrs-full_Equity,174,174000000,"174,000,000",c-10,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-144
ifrs-full_Equity,35339,35339000000,"35,339,000,000",c-11,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-145
ifrs-full_Equity,70283,70283000000,"70,283,000,000",c-12,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,15,instant,,2023-12-31,,,,,,f-146
